"id_serial";"novelty_date";"available_date"
"3392";"2015-01-08";"2015-12-22"
"18";"2015-09-22";"2015-12-25"
"2567";"2018-01-30";"2018-12-20"
"2005";"2017-11-27";"2018-12-23"
"269";"2017-01-10";"2017-12-24"
"2004";"2017-11-27";"2018-12-23"
"3865";"2016-03-15";"2016-12-21"
"2119";"2014-09-22";"2014-12-22"
"1496";"2016-12-13";"2017-12-20"
"1208";"2016-01-21";"2016-12-20"
"1773";"2016-01-21";"2016-12-20"
"21";"2015-07-23";"2015-12-22"
"301";"2016-02-24";"2016-12-22"
"1497";"2016-12-13";"2017-12-20"
"3905";"2015-10-15";"2016-04-14"
"1426";"2016-02-12";"2016-04-14"
"1804";"2017-12-12";"2018-12-20"
"1452";"2016-11-04";"2017-12-15"
"540";"2018-03-26";"2019-01-02"
"535";"2015-10-15";"2016-04-14"
"2017";"2017-11-24";"2018-12-20"
"254";"2016-05-03";"2016-12-20"
"2010";"2017-11-27";"2018-12-20"
"3836";"2017-08-10";"2018-12-30"
"2011";"2014-11-28";"2014-12-22"
"3873";"2014-10-03";"2015-04-30"
"2007";"2014-11-28";"2014-12-22"
"2689";"2017-10-12";"2018-12-20"
"2763";"2016-11-11";"2017-12-20"
"3232";"2015-12-17";"2016-12-20"
"2175";"2016-11-11";"2017-12-20"
"2176";"2016-11-11";"2017-12-20"
"666";"2017-10-12";"2018-12-20"
"32";"2014-09-22";"2014-12-21"
"2211";"2016-11-09";"2017-12-22"
"3234";"2018-02-16";"2018-12-20"
"3883";"2014-11-24";"2014-12-21"
"1308";"2016-10-11";"2017-12-20"
"2761";"2014-12-03";"2015-12-20"
"3154";"2014-09-22";"2014-12-20"
"3229";"2014-11-28";"2014-12-20"
"3423";"2014-11-28";"2015-12-20"
"3564";"2014-09-22";"2014-12-20"
"3628";"2015-10-16";"2015-12-20"
"3837";"2014-12-02";"2014-12-20"
"3885";"2014-11-24";"2014-12-21"
"2147";"2014-09-22";"2014-12-20"
"1085";"2014-09-22";"2014-12-20"
"278";"2017-10-03";"2018-12-20"
"2812";"2017-10-12";"2018-12-20"
"1100";"2016-11-16";"2017-12-20"
"3565";"2014-09-22";"2014-12-20"
"3700";"2016-01-16";"2016-10-30"
"3785";"2015-12-16";"2015-12-19"
"3088";"2017-07-26";"2018-03-24"
"1304";"2016-10-07";"2017-12-20"
"1291";"2014-09-22";"2014-12-20"
"3251";"2014-12-02";"2014-12-20"
"3331";"2015-10-16";"2015-12-20"
"263";"2018-01-06";"2018-12-20"
"3424";"2014-09-22";"2014-12-20"
"772";"2016-07-14";"2016-12-20"
"305";"2017-10-03";"2018-12-20"
"233";"2014-12-12";"2014-12-20"
"3701";"2014-09-22";"2014-12-20"
"3876";"2016-03-15";"2016-11-05"
"3252";"2015-11-05";"2016-12-20"
"3131";"2014-09-22";"2014-12-20"
"3366";"2014-09-22";"2014-12-20"
"247";"2017-03-30";"2017-12-20"
"705";"2017-12-11";"2018-12-20"
"3425";"2014-09-22";"2014-12-20"
"485";"2015-03-24";"2015-12-20"
"3473";"2014-12-03";"2014-12-20"
"331";"2018-01-31";"2018-10-30"
"3937";"2015-10-24";"2015-12-22"
"730";"2014-10-03";"2015-09-13"
"3371";"2014-09-22";"2014-12-20"
"2734";"2014-09-22";"2014-12-20"
"3426";"2014-09-22";"2014-12-20"
"2817";"2017-10-12";"2018-12-20"
"23";"2015-03-27";"2015-11-24"
"3823";"2014-09-22";"2015-03-31"
"727";"2015-10-24";"2016-12-20"
"2766";"2016-11-11";"2017-12-20"
"3253";"2014-12-02";"2014-12-20"
"3333";"2017-11-14";"2018-12-20"
"3372";"2014-09-22";"2014-12-20"
"2726";"2015-01-10";"2015-12-20"
"3427";"2014-09-22";"2014-12-20"
"2818";"2017-10-12";"2018-12-20"
"3045";"2014-11-28";"2014-12-20"
"3160";"2017-10-03";"2018-12-20"
"3254";"2014-12-02";"2014-12-20"
"1688";"2017-11-13";"2018-12-20"
"2727";"2016-12-07";"2016-12-20"
"2816";"2017-10-12";"2018-12-20"
"3556";"2014-11-28";"2014-12-20"
"260";"2014-09-22";"2014-12-20"
"2843";"2015-10-03";"2015-12-20"
"3161";"2015-10-20";"2016-12-20"
"3266";"2014-09-22";"2014-12-20"
"2894";"2015-10-15";"2016-04-14"
"1010";"2017-11-13";"2018-12-20"
"1479";"2016-12-07";"2016-12-20"
"3557";"2014-11-28";"2014-12-20"
"2445";"2017-09-27";"2018-12-20"
"3164";"2017-10-03";"2018-12-20"
"3320";"2017-11-27";"2018-12-22"
"290";"2017-10-03";"2018-12-20"
"1923";"2017-11-13";"2018-12-20"
"3393";"2016-12-07";"2016-12-20"
"3445";"2016-05-24";"2016-12-20"
"3025";"2014-09-22";"2014-12-20"
"3321";"2017-11-22";"2018-12-22"
"2735";"2016-01-13";"2016-12-20"
"2332";"2016-08-15";"2016-12-20"
"500";"2014-09-22";"2014-12-20"
"3755";"2014-09-22";"2014-12-20"
"3890";"2015-09-17";"2016-03-28"
"15";"2016-11-04";"2017-12-20"
"3276";"2014-09-22";"2014-12-20"
"2333";"2018-01-22";"2018-12-20"
"2102";"2014-09-22";"2014-12-20"
"3612";"2016-05-24";"2016-12-20"
"2334";"2016-08-15";"2016-12-20"
"3614";"2015-01-28";"2015-12-20"
"447";"2017-02-09";"2017-12-20"
"1247";"2015-04-04";"2015-04-06"
"417";"2015-11-21";"2016-12-20"
"2882";"2015-01-28";"2015-12-20"
"471";"2014-09-22";"2014-12-20"
"1754";"2017-11-07";"2018-12-20"
"3584";"2014-09-22";"2014-12-20"
"3760";"2016-08-12";"2017-03-18"
"1147";"2018-06-19";"2018-12-20"
"2760";"2015-07-01";"2015-12-20"
"2887";"2015-01-28";"2015-12-20"
"2759";"2014-12-03";"2015-12-20"
"1813";"2015-01-28";"2015-12-20"
"672";"2016-05-03";"2016-12-20"
"3462";"2017-09-18";"2017-12-21"
"337";"2014-09-22";"2014-12-20"
"3585";"2014-09-22";"2014-12-20"
"3566";"2015-06-24";"2015-12-22"
"2368";"2014-09-22";"2014-12-20"
"2143";"2016-10-11";"2017-12-20"
"2883";"2018-04-25";"2018-12-20"
"2400";"2017-10-05";"2018-12-22"
"293";"2014-09-22";"2014-12-20"
"3439";"2014-09-22";"2014-12-20"
"242";"2014-09-22";"2014-12-20"
"704";"2016-02-05";"2016-12-31"
"1249";"2015-04-04";"2015-04-06"
"2144";"2014-09-22";"2014-12-20"
"2975";"2017-09-18";"2017-12-21"
"3421";"2014-09-22";"2014-12-20"
"3431";"2017-03-29";"2017-09-04"
"3563";"2014-09-22";"2014-12-20"
"198";"2015-08-21";"2016-12-20"
"1478";"2014-10-03";"2015-03-15"
"3767";"2017-11-27";"2018-12-23"
"381";"2014-09-22";"2014-12-19"
"3956";"2014-11-28";"2014-12-26"
"3972";"2014-11-10";"2014-12-19"
"3688";"2017-11-27";"2018-12-23"
"820";"2014-09-22";"2014-12-18"
"4028";"2014-11-28";"2014-12-17"
"3337";"2015-10-02";"2015-12-15"
"2571";"2018-05-07";"2018-12-16"
"479";"2016-04-28";"2016-12-14"
"3186";"2016-05-21";"2017-03-30"
"1647";"2014-09-22";"2014-12-14"
"3050";"2015-07-31";"2015-12-13"
"196";"2015-01-09";"2015-12-14"
"1463";"2015-08-01";"2015-12-14"
"2555";"2017-07-21";"2018-03-24"
"387";"2018-06-01";"2018-12-08"
"2915";"2018-01-18";"2018-12-15"
"3184";"2016-11-25";"2016-12-11"
"385";"2018-06-01";"2018-12-01"
"3762";"2016-02-04";"2016-04-30"
"389";"2018-05-28";"2018-12-14"
"3970";"2017-06-13";"2017-06-30"
"3961";"2017-06-13";"2017-09-01"
"3219";"2014-10-03";"2014-12-08"
"566";"2015-08-27";"2015-12-05"
"3089";"2015-10-01";"2016-04-09"
"3091";"2017-07-21";"2018-03-24"
"2089";"2015-10-01";"2016-04-30"
"300";"2018-05-18";"2018-12-08"
"3782";"2018-06-01";"2018-12-22"
"563";"2018-06-19";"2019-05-05"
"3696";"2018-02-28";"2018-10-31"
"3731";"2015-07-07";"2015-11-18"
"652";"2018-02-02";"2018-11-20"
"1154";"2018-06-14";"2018-12-20"
"3611";"2018-05-21";"2018-10-31"
"3645";"2017-05-05";"2017-10-31"
"2465";"2014-09-22";"2014-12-22"
"3402";"2016-12-21";"2017-09-17"
"3187";"2016-03-15";"2016-10-30"
"3604";"2017-03-31";"2017-12-19"
"3606";"2014-09-22";"2014-11-30"
"3340";"2015-10-02";"2015-11-30"
"3605";"2014-09-22";"2014-11-30"
"3607";"2014-09-22";"2014-11-30"
"3559";"2014-09-22";"2014-11-30"
"3560";"2014-09-22";"2014-11-30"
"3079";"2017-09-12";"2017-10-14"
"386";"2018-06-01";"2018-12-01"
"2067";"2017-11-27";"2018-03-23"
"3925";"2014-10-20";"2014-12-04"
"3879";"2018-05-15";"2018-11-27"
"3064";"2015-06-16";"2015-11-30"
"3676";"2018-02-02";"2018-11-02"
"988";"2016-11-05";"2017-12-15"
"3971";"2014-11-10";"2014-11-20"
"3678";"2018-05-22";"2019-03-30"
"1994";"2017-11-02";"2017-11-30"
"2160";"2014-10-03";"2014-11-18"
"3679";"2014-10-03";"2015-04-29"
"1235";"2014-09-22";"2014-11-16"
"2519";"2015-08-08";"2015-11-15"
"2489";"2015-07-25";"2015-11-15"
"1462";"2014-09-22";"2014-11-16"
"2522";"2014-09-22";"2014-11-16"
"2520";"2015-01-13";"2015-11-15"
"2523";"2014-09-22";"2014-11-16"
"2521";"2015-07-25";"2015-11-15"
"2516";"2015-07-25";"2015-11-15"
"3693";"2014-09-22";"2014-11-16"
"3245";"2018-05-18";"2018-11-10"
"2155";"2017-02-06";"2017-11-03"
"1993";"2015-03-14";"2015-11-13"
"2757";"2016-02-12";"2016-04-14"
"1068";"2016-11-21";"2017-12-22"
"2756";"2016-02-12";"2016-04-14"
"952";"2017-11-22";"2018-12-22"
"1441";"2016-03-03";"2016-10-28"
"3911";"2016-03-04";"2016-10-28"
"3541";"2014-09-22";"2014-11-11"
"1192";"2014-09-22";"2014-11-15"
"3924";"2017-09-21";"2018-05-01"
"1802";"2017-10-11";"2017-11-30"
"1408";"2015-03-25";"2015-11-22"
"1461";"2014-09-22";"2014-11-15"
"3674";"2016-04-26";"2016-11-14"
"2366";"2017-11-30";"2018-12-16"
"3841";"2015-03-07";"2015-04-18"
"2608";"2018-03-20";"2018-11-04"
"3748";"2014-09-22";"2015-05-23"
"2946";"2015-06-17";"2015-11-18"
"2945";"2014-09-22";"2014-11-07"
"919";"2017-03-17";"2017-04-12"
"466";"2018-03-19";"2018-04-12"
"448";"2017-12-15";"2018-02-20"
"3813";"2016-12-20";"2017-03-09"
"3100";"2015-11-11";"2016-12-20"
"2136";"2015-12-23";"2016-12-20"
"3936";"2014-10-22";"2014-11-02"
"3231";"2014-11-28";"2014-12-14"
"3710";"2018-03-22";"2018-10-21"
"1228";"2018-06-21";"2019-05-05"
"3882";"2018-01-15";"2018-04-02"
"1606";"2017-12-05";"2018-12-20"
"1589";"2017-10-05";"2018-12-21"
"2702";"2014-09-22";"2014-12-20"
"1603";"2017-12-05";"2018-12-20"
"2191";"2017-10-10";"2018-12-31"
"1590";"2017-10-05";"2018-12-22"
"2703";"2014-09-22";"2014-12-20"
"2659";"2016-09-23";"2017-12-20"
"3137";"2016-09-23";"2017-12-20"
"2731";"2014-09-22";"2015-01-03"
"3138";"2016-09-23";"2017-12-20"
"274";"2014-11-28";"2014-12-20"
"1605";"2014-11-24";"2015-12-20"
"1628";"2014-11-28";"2014-12-20"
"1601";"2014-11-24";"2015-12-20"
"2605";"2017-11-13";"2018-11-01"
"2660";"2014-11-24";"2015-11-01"
"1788";"2016-12-13";"2017-12-20"
"287";"2016-11-15";"2017-12-23"
"3434";"2017-11-13";"2018-12-20"
"3140";"2014-11-24";"2015-11-01"
"1499";"2014-09-22";"2014-12-22"
"3141";"2014-11-24";"2015-11-01"
"2804";"2016-12-19";"2017-12-22"
"3128";"2014-12-02";"2015-12-07"
"2683";"2016-11-15";"2017-12-23"
"2811";"2014-09-22";"2014-12-23"
"3125";"2014-12-02";"2015-12-07"
"3756";"2014-09-22";"2015-03-07"
"1787";"2014-12-02";"2015-12-07"
"594";"2017-12-20";"2018-12-20"
"3842";"2014-09-22";"2015-05-03"
"1571";"2014-12-02";"2015-12-07"
"257";"2018-04-18";"2018-11-02"
"2895";"2017-10-10";"2018-12-31"
"3241";"2016-12-09";"2017-02-28"
"1588";"2017-10-05";"2018-12-22"
"3475";"2014-09-22";"2014-11-01"
"1587";"2017-10-05";"2018-12-22"
"3476";"2014-09-22";"2014-11-01"
"3308";"2014-11-28";"2014-12-20"
"294";"2014-09-22";"2014-11-17"
"374";"2015-09-08";"2015-12-23"
"3629";"2014-09-22";"2014-12-20"
"3863";"2014-09-22";"2014-10-31"
"3309";"2015-11-05";"2016-12-20"
"3458";"2018-02-28";"2018-09-02"
"1472";"2017-05-03";"2017-10-31"
"3554";"2014-11-24";"2015-11-01"
"3555";"2014-11-24";"2015-11-01"
"1635";"2014-10-03";"2014-10-31"
"3460";"2018-02-28";"2018-10-31"
"1665";"2016-11-15";"2017-12-23"
"3395";"2018-02-28";"2018-10-31"
"3867";"2014-10-03";"2014-10-31"
"3322";"2015-10-16";"2015-12-20"
"3323";"2014-12-03";"2015-12-20"
"605";"2017-03-29";"2017-11-30"
"3324";"2014-12-03";"2015-12-20"
"741";"2017-03-29";"2017-11-30"
"3325";"2014-12-03";"2015-12-20"
"2855";"2014-09-22";"2014-12-20"
"1512";"2015-02-18";"2015-11-10"
"3562";"2014-09-22";"2014-10-31"
"3307";"2014-09-22";"2014-10-31"
"2854";"2018-01-09";"2018-10-31"
"1864";"2018-05-22";"2019-04-19"
"1700";"2014-09-22";"2014-10-30"
"1702";"2014-09-22";"2014-10-30"
"3648";"2014-09-22";"2014-10-30"
"1912";"2014-09-22";"2014-10-30"
"608";"2014-11-24";"2014-12-20"
"671";"2017-02-08";"2017-09-23"
"2117";"2015-10-16";"2015-12-20"
"2452";"2014-12-03";"2015-12-20"
"2581";"2017-06-07";"2017-09-23"
"227";"2014-09-22";"2014-10-30"
"3399";"2014-09-22";"2014-10-30"
"3173";"2017-11-24";"2018-12-20"
"3663";"2014-09-22";"2014-10-30"
"3175";"2017-11-24";"2018-12-20"
"3646";"2014-09-22";"2014-10-30"
"3664";"2014-09-22";"2014-10-30"
"3665";"2014-09-22";"2014-10-30"
"3808";"2017-08-30";"2017-10-01"
"591";"2017-09-27";"2018-12-23"
"970";"2017-10-10";"2018-12-23"
"3365";"2017-10-10";"2018-12-23"
"3802";"2015-06-24";"2015-11-09"
"3786";"2014-09-22";"2014-10-28"
"1687";"2018-05-31";"2018-12-22"
"1990";"2017-02-28";"2017-10-01"
"707";"2018-03-20";"2018-10-01"
"2530";"2014-11-28";"2014-11-30"
"3832";"2014-11-28";"2014-11-30"
"2505";"2018-03-20";"2018-10-08"
"2202";"2016-10-06";"2016-12-21"
"2480";"2016-11-09";"2017-12-22"
"2208";"2016-11-10";"2017-12-22"
"3754";"2014-09-22";"2015-05-23"
"1210";"2016-01-21";"2016-12-20"
"352";"2018-06-20";"2019-05-13"
"1203";"2016-01-21";"2016-12-20"
"3793";"2018-06-27";"2018-09-16"
"2728";"2015-07-03";"2015-10-26"
"2676";"2016-10-06";"2016-12-21"
"845";"2014-09-22";"2014-11-29"
"984";"2015-07-21";"2015-11-29"
"2402";"2014-09-22";"2014-12-22"
"844";"2014-09-22";"2014-11-29"
"725";"2018-05-28";"2018-12-08"
"3278";"2014-09-22";"2014-12-22"
"2570";"2018-01-30";"2018-12-20"
"3907";"2014-12-05";"2014-12-21"
"697";"2017-09-06";"2017-12-06"
"3803";"2016-05-03";"2016-11-01"
"464";"2018-02-14";"2018-03-15"
"465";"2017-12-18";"2018-02-21"
"3849";"2014-09-22";"2015-05-24"
"2791";"2016-02-12";"2016-04-14"
"2158";"2014-11-24";"2015-12-20"
"2458";"2014-11-24";"2015-12-20"
"2459";"2014-11-24";"2015-03-31"
"2461";"2014-11-24";"2015-04-30"
"2993";"2017-08-08";"2018-05-21"
"3666";"2017-11-10";"2018-10-04"
"3908";"2014-10-22";"2014-11-28"
"3751";"2016-02-04";"2016-05-07"
"440";"2015-01-21";"2015-04-11"
"3753";"2015-10-10";"2015-10-22"
"2725";"2017-11-01";"2018-04-28"
"420";"2015-01-22";"2015-04-07"
"3784";"2016-07-02";"2016-10-01"
"354";"2015-03-06";"2015-05-25"
"3092";"2016-08-17";"2017-04-09"
"2091";"2014-09-22";"2014-10-29"
"974";"2017-10-16";"2018-12-20"
"975";"2017-10-16";"2018-12-20"
"2867";"2014-12-08";"2015-05-27"
"3640";"2015-03-26";"2015-12-20"
"933";"2017-08-09";"2018-12-30"
"1824";"2014-09-22";"2014-12-22"
"3120";"2014-11-28";"2014-12-20"
"3143";"2014-09-22";"2014-12-22"
"3122";"2014-11-28";"2014-12-20"
"3123";"2014-11-28";"2014-12-20"
"2046";"2014-12-18";"2015-04-30"
"1281";"2017-09-21";"2018-05-01"
"2047";"2015-08-26";"2016-04-26"
"2090";"2015-08-26";"2016-04-26"
"1237";"2018-02-12";"2018-12-20"
"3730";"2014-12-08";"2015-04-05"
"403";"2018-06-27";"2018-10-07"
"3643";"2014-09-22";"2014-10-14"
"2974";"2015-01-28";"2015-10-14"
"2003";"2015-01-13";"2015-03-31"
"316";"2017-09-27";"2018-12-22"
"3838";"2017-08-24";"2018-02-24"
"376";"2017-11-13";"2018-12-20"
"745";"2014-09-22";"2014-11-15"
"3709";"2018-03-22";"2018-09-30"
"3714";"2014-09-22";"2014-10-12"
"297";"2017-10-10";"2018-10-15"
"1227";"2017-10-10";"2018-10-15"
"34";"2015-01-23";"2015-11-14"
"324";"2018-03-20";"2018-12-09"
"624";"2018-05-18";"2018-11-10"
"441";"2017-09-08";"2017-10-08"
"3769";"2017-07-28";"2018-01-07"
"409";"2016-07-15";"2016-10-24"
"3713";"2014-09-22";"2014-10-11"
"3691";"2014-09-22";"2014-11-16"
"429";"2017-07-13";"2017-11-07"
"422";"2017-09-04";"2017-10-26"
"439";"2017-07-14";"2017-11-02"
"585";"2016-12-09";"2017-04-08"
"425";"2018-01-15";"2018-03-30"
"3595";"2014-11-28";"2014-12-04"
"1402";"2015-01-14";"2015-04-11"
"587";"2017-11-22";"2018-05-21"
"359";"2017-08-10";"2018-05-14"
"1280";"2015-08-27";"2016-05-02"
"1752";"2016-08-09";"2017-05-22"
"908";"2016-08-05";"2017-05-22"
"490";"2016-09-23";"2017-12-17"
"1157";"2017-12-14";"2018-12-16"
"3737";"2018-06-20";"2019-05-13"
"2762";"2016-11-11";"2017-12-20"
"2427";"2017-11-30";"2018-12-16"
"1978";"2014-09-22";"2014-10-05"
"2172";"2016-11-11";"2017-12-20"
"288";"2015-11-12";"2015-12-20"
"3603";"2014-09-22";"2014-10-05"
"3707";"2018-03-22";"2018-10-07"
"3790";"2015-08-15";"2016-05-15"
"3834";"2014-11-28";"2015-05-24"
"925";"2015-11-21";"2015-12-20"
"2200";"2018-01-26";"2018-12-16"
"3835";"2014-10-31";"2015-05-24"
"358";"2018-06-20";"2019-05-13"
"928";"2015-08-12";"2015-12-20"
"2085";"2014-10-31";"2015-02-28"
"2084";"2017-09-21";"2018-04-29"
"1432";"2017-01-10";"2018-01-02"
"2087";"2014-09-22";"2014-11-01"
"1970";"2017-09-22";"2018-04-29"
"2086";"2014-09-22";"2014-11-01"
"1475";"2015-03-19";"2015-10-03"
"3077";"2018-03-02";"2018-05-05"
"2033";"2017-11-13";"2018-12-20"
"2300";"2017-01-30";"2017-12-23"
"1629";"2017-10-06";"2018-12-14"
"1079";"2018-02-16";"2018-12-20"
"2037";"2015-11-12";"2015-12-18"
"955";"2016-04-01";"2016-09-29"
"43";"2018-05-16";"2018-12-14"
"786";"2018-05-16";"2018-12-14"
"3818";"2017-03-18";"2017-04-13"
"373";"2017-12-18";"2018-02-23"
"2081";"2016-10-15";"2017-04-28"
"2082";"2016-09-22";"2017-04-28"
"2032";"2014-09-22";"2014-10-30"
"1952";"2018-01-26";"2018-10-26"
"2186";"2018-01-06";"2018-12-23"
"1775";"2017-11-23";"2018-12-14"
"3815";"2016-12-20";"2017-02-22"
"2701";"2018-01-06";"2018-12-21"
"3098";"2016-11-03";"2017-12-24"
"3779";"2016-02-12";"2016-12-20"
"739";"2014-09-22";"2014-12-23"
"3094";"2014-12-02";"2014-12-23"
"3129";"2014-12-12";"2014-12-23"
"2190";"2017-12-05";"2018-12-23"
"2016";"2017-11-24";"2018-12-26"
"2123";"2014-09-22";"2014-12-23"
"651";"2014-09-22";"2014-12-21"
"488";"2014-10-14";"2015-10-01"
"1917";"2015-04-10";"2015-10-31"
"2751";"2014-09-22";"2014-12-19"
"1439";"2017-11-13";"2018-12-20"
"3268";"2017-12-12";"2018-12-20"
"1805";"2015-10-28";"2016-12-20"
"2747";"2014-09-22";"2014-12-19"
"1105";"2014-10-14";"2015-10-01"
"796";"2015-10-24";"2016-12-20"
"2662";"2016-11-15";"2017-12-23"
"1803";"2018-06-18";"2018-12-20"
"1152";"2018-06-15";"2018-12-02"
"2685";"2017-08-11";"2017-12-23"
"596";"2014-10-03";"2014-12-14"
"2686";"2017-08-02";"2017-12-23"
"3354";"2015-05-27";"2015-12-13"
"2856";"2017-10-18";"2018-11-01"
"2758";"2016-12-05";"2016-12-22"
"2857";"2017-10-18";"2018-12-20"
"3132";"2017-10-18";"2018-12-22"
"2184";"2018-01-06";"2018-12-23"
"1625";"2018-01-02";"2018-12-21"
"1655";"2017-10-18";"2018-12-19"
"1213";"2014-09-22";"2014-09-30"
"200";"2014-09-22";"2014-09-30"
"3653";"2014-09-22";"2015-03-31"
"3012";"2014-09-22";"2014-09-30"
"1582";"2014-09-22";"2014-09-30"
"1064";"2014-09-22";"2015-03-31"
"2799";"2015-02-25";"2015-09-30"
"203";"2015-09-15";"2015-12-20"
"3362";"2018-01-16";"2018-12-21"
"1869";"2016-10-08";"2016-12-22"
"1960";"2016-01-30";"2016-12-20"
"2687";"2018-01-16";"2018-12-20"
"973";"2017-11-13";"2019-01-01"
"2705";"2015-12-01";"2015-12-20"
"249";"2018-04-11";"2019-01-02"
"3720";"2016-05-07";"2016-12-20"
"3770";"2014-09-22";"2014-09-30"
"19";"2014-09-22";"2014-09-30"
"2083";"2018-01-26";"2018-10-26"
"3721";"2014-09-22";"2014-09-30"
"29";"2017-09-06";"2018-10-31"
"3687";"2014-09-22";"2014-12-20"
"3722";"2017-11-16";"2018-12-20"
"1703";"2014-09-22";"2014-09-30"
"3723";"2014-10-03";"2015-04-30"
"3771";"2014-09-22";"2014-09-30"
"2981";"2017-03-03";"2017-09-10"
"3022";"2014-09-22";"2014-09-30"
"3724";"2014-09-22";"2014-09-30"
"47";"2014-09-22";"2014-09-30"
"3280";"2017-11-06";"2018-02-27"
"2107";"2014-09-22";"2014-10-28"
"3725";"2014-09-22";"2014-09-30"
"3772";"2014-09-22";"2014-09-30"
"37";"2018-01-02";"2018-12-21"
"473";"2014-09-22";"2014-09-30"
"3773";"2014-09-22";"2014-09-30"
"611";"2018-01-02";"2018-12-21"
"3661";"2017-11-27";"2018-10-09"
"3814";"2014-09-22";"2014-11-25"
"2048";"2018-01-16";"2018-12-22"
"588";"2017-10-05";"2018-05-14"
"2796";"2018-01-16";"2018-12-20"
"3011";"2016-09-16";"2016-09-25"
"3660";"2015-04-28";"2015-12-13"
"365";"2018-04-18";"2018-05-21"
"2976";"2014-09-22";"2014-09-29"
"1750";"2017-10-04";"2018-05-14"
"3733";"2014-09-22";"2014-11-10"
"1066";"2016-02-12";"2016-04-14"
"1072";"2016-01-12";"2016-10-30"
"2035";"2017-11-13";"2018-12-20"
"3099";"2017-10-06";"2018-12-16"
"2313";"2018-06-25";"2018-12-30"
"296";"2018-05-22";"2018-09-23"
"620";"2018-05-16";"2018-12-17"
"3282";"2018-06-25";"2018-12-30"
"3391";"2018-03-28";"2018-09-30"
"1363";"2015-10-17";"2017-04-24"
"598";"2015-05-27";"2015-12-13"
"1108";"2014-10-14";"2015-10-01"
"1434";"2015-11-21";"2016-12-20"
"3021";"2018-06-27";"2018-12-30"
"3711";"2014-09-22";"2014-09-28"
"1106";"2014-10-14";"2015-10-01"
"609";"2015-04-02";"2015-12-20"
"930";"2016-01-22";"2016-12-15"
"1566";"2018-06-25";"2018-12-30"
"1107";"2014-09-22";"2014-12-14"
"733";"2015-10-24";"2016-12-20"
"627";"2014-09-22";"2014-12-21"
"1087";"2015-05-27";"2015-12-13"
"343";"2018-06-26";"2019-05-05"
"2805";"2016-09-22";"2017-12-20"
"489";"2014-10-14";"2015-10-01"
"1153";"2018-06-14";"2018-12-20"
"3561";"2015-10-15";"2016-04-14"
"534";"2016-11-18";"2017-04-30"
"1401";"2018-03-20";"2018-09-30"
"927";"2015-08-12";"2015-12-20"
"2618";"2018-06-25";"2018-12-30"
"1024";"2018-05-31";"2018-11-25"
"818";"2014-10-03";"2014-11-17"
"1761";"2014-09-22";"2014-09-28"
"859";"2017-03-22";"2017-05-22"
"1546";"2015-01-09";"2015-10-28"
"2384";"2018-06-25";"2018-12-30"
"788";"2017-12-20";"2018-12-15"
"3007";"2018-01-18";"2018-04-22"
"773";"2017-02-14";"2017-12-17"
"906";"2017-12-14";"2018-12-15"
"871";"2018-01-24";"2018-12-15"
"787";"2017-12-20";"2018-12-15"
"3825";"2017-08-08";"2017-08-31"
"28";"2018-01-24";"2018-12-15"
"1903";"2017-12-19";"2018-12-15"
"261";"2017-12-20";"2018-12-15"
"1938";"2018-01-22";"2018-12-15"
"26";"2017-12-13";"2018-12-15"
"872";"2018-03-26";"2018-12-15"
"869";"2015-01-15";"2015-10-24"
"1596";"2018-01-22";"2018-12-15"
"867";"2018-01-22";"2018-12-15"
"868";"2018-01-24";"2018-11-18"
"3341";"2018-06-22";"2018-12-30"
"295";"2018-03-20";"2018-12-22"
"592";"2018-03-20";"2018-12-22"
"3673";"2017-11-27";"2018-12-21"
"3326";"2018-06-25";"2018-12-30"
"483";"2017-10-17";"2019-01-03"
"2978";"2014-09-22";"2014-11-21"
"571";"2017-09-21";"2018-05-14"
"3144";"2014-09-22";"2014-12-22"
"1530";"2015-11-20";"2015-12-20"
"3622";"2016-11-05";"2017-12-20"
"581";"2018-02-28";"2018-05-12"
"5341";"2016-11-21";"2007-12-22"
"4201";"2015-04-04";"2015-11-29"
"3119";"2015-12-17";"2016-03-28"
